Orthogroup	adv	ath	aza	azd	azi	bced	bvi	cyq	cza	dor	eba	lcm	magx	parb	rrz	shd	sscu	tmz
OG0024313		ath_NP_683482.1																
OG0024314		ath_NP_683483.1																
OG0024315		ath_NP_683484.1																
OG0024316		ath_NP_683489.1																
OG0024317		ath_NP_683492.1																
OG0024318		ath_NP_683496.2																
OG0024319		ath_NP_683534.2																
OG0024320		ath_NP_683545.2																
OG0024321		ath_NP_683562.1																
OG0024322		ath_NP_683573.1																
OG0024323		ath_NP_683574.1																
OG0024324		ath_NP_683579.1																
OG0024325		ath_NP_683585.1																
OG0024326		ath_NP_683589.1																
OG0024327		ath_NP_683594.1																
OG0024328		ath_NP_683595.1																
OG0024329		ath_NP_683597.1																
OG0024330		ath_NP_683605.1																
OG0024331		ath_NP_683607.1																
OG0024332		ath_NP_683609.2																
OG0024333		ath_NP_683610.1																
OG0024334		ath_NP_683623.1																
OG0024335		ath_NP_683632.1																
OG0024336		ath_NP_683659.1																
OG0024337		ath_NP_683668.1																
OG0024338		ath_NP_849284.1																
OG0024339		ath_NP_849288.1																
OG0024340		ath_NP_849311.1																
OG0024341		ath_NP_849312.1																
OG0024342		ath_NP_849341.1																
OG0024343		ath_NP_849345.1																
OG0024344		ath_NP_849348.1																
OG0024345		ath_NP_849380.1																
OG0024346		ath_NP_849388.1																
OG0024347		ath_NP_849390.1																
OG0024348		ath_NP_849392.4																
OG0024349		ath_NP_849462.1																
OG0024350		ath_NP_849529.1																
OG0024351		ath_NP_849541.2																
OG0024352		ath_NP_849558.1																
OG0024353		ath_NP_849627.1																
OG0024354		ath_NP_849669.1																
OG0024355		ath_NP_849698.1																
OG0024356		ath_NP_849701.1																
OG0024357		ath_NP_849704.1																
OG0024358		ath_NP_849784.1																
OG0024359		ath_NP_849804.1																
OG0024360		ath_NP_849846.1																
OG0024361		ath_NP_849864.1																
OG0024362		ath_NP_849877.1																
OG0024363		ath_NP_849948.1																
OG0024364		ath_NP_849966.2																
OG0024365		ath_NP_849968.1																
OG0024366		ath_NP_849977.1																
OG0024367		ath_NP_850043.2																
OG0024368		ath_NP_850052.1																
OG0024369		ath_NP_850057.1																
OG0024370		ath_NP_850062.1																
OG0024371		ath_NP_850097.1																
OG0024372		ath_NP_850105.1																
OG0024373		ath_NP_850110.1																
OG0024374		ath_NP_850122.1																
OG0024375		ath_NP_850123.1																
OG0024376		ath_NP_850176.1																
OG0024377		ath_NP_850223.2																
OG0024378		ath_NP_850261.2																
OG0024379		ath_NP_850276.1																
OG0024380		ath_NP_850284.1																
OG0024381		ath_NP_850314.1																
OG0024382		ath_NP_850317.1																
OG0024383		ath_NP_850328.1																
OG0024384		ath_NP_850344.1																
OG0024385		ath_NP_850348.1																
OG0024386		ath_NP_850363.1																
OG0024387		ath_NP_850380.1																
OG0024388		ath_NP_850407.1																
OG0024389		ath_NP_850432.1																
OG0024390		ath_NP_850472.1																
OG0024391		ath_NP_850473.1																
OG0024392		ath_NP_850515.1																
OG0024393		ath_NP_850520.1																
OG0024394		ath_NP_850535.1																
OG0024395		ath_NP_850550.1																
OG0024396		ath_NP_850564.1																
OG0024397		ath_NP_850577.1																
OG0024398		ath_NP_850592.1																
OG0024399		ath_NP_850593.1																
OG0024400		ath_NP_850624.1																
OG0024401		ath_NP_850627.1																
OG0024402		ath_NP_850641.1																
OG0024403		ath_NP_850646.1																
OG0024404		ath_NP_850675.1																
OG0024405		ath_NP_850725.1																
OG0024406		ath_NP_850738.1																
OG0024407		ath_NP_850758.1																
OG0024408		ath_NP_850827.1																
OG0024409		ath_NP_850837.1																
OG0024410		ath_NP_850858.1																
OG0024411		ath_NP_850928.1																
OG0024412		ath_NP_850975.1																
OG0024413		ath_NP_851037.2																
OG0024414		ath_NP_851114.1																
OG0024415		ath_NP_851115.1																
OG0024416		ath_NP_851116.1																
OG0024417		ath_NP_851181.1																
OG0024418		ath_NP_851198.1																
OG0024419		ath_NP_851203.1																
OG0024420		ath_NP_851274.1																
OG0024421		ath_NP_973395.1																
OG0024422		ath_NP_973437.1																
OG0024423		ath_NP_973438.1																
OG0024424		ath_NP_973440.1																
OG0024425		ath_NP_973441.1																
OG0024426		ath_NP_973448.1																
OG0024427		ath_NP_973457.1																
OG0024428		ath_NP_973508.1																
OG0024429		ath_NP_973509.1																
OG0024430		ath_NP_973515.1																
OG0024431		ath_NP_973518.1																
OG0024432		ath_NP_973554.1																
OG0024433		ath_NP_973566.1																
OG0024434		ath_NP_973573.1																
OG0024435		ath_NP_973581.1																
OG0024436		ath_NP_973614.1																
OG0024437		ath_NP_973628.1																
OG0024438		ath_NP_973644.1																
OG0024439		ath_NP_973671.1																
OG0024440		ath_NP_973672.1																
OG0024441		ath_NP_973750.1																
OG0024442		ath_NP_973755.1																
OG0024443		ath_NP_973760.1																
OG0024444		ath_NP_973771.1																
OG0024445		ath_NP_973789.1																
OG0024446		ath_NP_973801.1																
OG0024447		ath_NP_973814.1																
OG0024448		ath_NP_973816.1																
OG0024449		ath_NP_973866.1																
OG0024450		ath_NP_973867.3																
OG0024451		ath_NP_973884.1																
OG0024452		ath_NP_973907.1																
OG0024453		ath_NP_973966.1																
OG0024454		ath_NP_973973.1																
OG0024455		ath_NP_974003.1																
OG0024456		ath_NP_974010.3																
OG0024457		ath_NP_974035.2																
OG0024458		ath_NP_974039.1																
OG0024459		ath_NP_974040.1																
OG0024460		ath_NP_974050.1																
OG0024461		ath_NP_974120.1																
OG0024462		ath_NP_974132.1																
OG0024463		ath_NP_974159.1																
OG0024464		ath_NP_974219.1																
OG0024465		ath_NP_974233.2																
OG0024466		ath_NP_974247.1																
OG0024467		ath_NP_974274.1																
OG0024468		ath_NP_974307.1																
OG0024469		ath_NP_974353.1																
OG0024470		ath_NP_974369.1																
OG0024471		ath_NP_974380.1																
OG0024472		ath_NP_974385.1																
OG0024473		ath_NP_974401.1																
OG0024474		ath_NP_974410.1																
OG0024475		ath_NP_974471.1																
OG0024476		ath_NP_974512.1																
OG0024477		ath_NP_974544.1																
OG0024478		ath_NP_974567.1																
OG0024479		ath_NP_974647.1																
OG0024480		ath_NP_974688.1																
OG0024481		ath_NP_974693.1																
OG0024482		ath_NP_974707.1																
OG0024483		ath_NP_974727.1																
OG0024484		ath_NP_974747.1																
OG0024485		ath_NP_974752.1																
OG0024486		ath_NP_974814.1																
OG0024487		ath_NP_974818.1																
OG0024488		ath_NP_974871.1																
OG0024489		ath_NP_974874.1																
OG0024490		ath_NP_974881.1																
OG0024491		ath_NP_974890.1																
OG0024492		ath_NP_974895.1																
OG0024493		ath_NP_974938.1																
OG0024494		ath_YP_009472100.2																
OG0024495		ath_YP_009472115.2																
OG0024496		ath_YP_009472117.2																
OG0024497		ath_YP_009472126.2																
OG0024498		ath_YP_009472129.2																
OG0024499			aza_BAL22356.1															
OG0024500			aza_BAL22357.1															
OG0024501			aza_BAL22378.1															
OG0024502			aza_BAL22428.1															
OG0024503			aza_BAL22430.1															
OG0024504			aza_BAL22438.1															
OG0024505			aza_BAL22448.1															
OG0024506			aza_BAL22507.1															
OG0024507			aza_BAL22508.1															
OG0024508			aza_BAL22510.1															
OG0024509			aza_BAL22518.1															
OG0024510			aza_BAL22523.1															
OG0024511			aza_BAL22543.1															
OG0024512			aza_BAL22546.1															
OG0024513			aza_BAL22553.1															
OG0024514			aza_BAL22554.1															
OG0024515			aza_BAL22555.1															
OG0024516			aza_BAL22557.1															
OG0024517			aza_BAL22560.1															
OG0024518			aza_BAL22586.1															
OG0024519			aza_BAL22587.1															
OG0024520			aza_BAL22588.1															
OG0024521			aza_BAL22589.1															
OG0024522			aza_BAL22593.1															
OG0024523			aza_BAL22609.1															
OG0024524			aza_BAL22618.1															
OG0024525			aza_BAL22621.1															
OG0024526			aza_BAL22622.1															
OG0024527			aza_BAL22625.1															
OG0024528			aza_BAL22681.1															
OG0024529			aza_BAL22691.1															
OG0024530			aza_BAL22746.1															
OG0024531			aza_BAL22748.1															
OG0024532			aza_BAL22772.1															
OG0024533			aza_BAL22809.1															
OG0024534			aza_BAL22897.1															
OG0024535			aza_BAL22906.1															
OG0024536			aza_BAL22922.1															
OG0024537			aza_BAL22923.1															
OG0024538			aza_BAL22944.1															
OG0024539			aza_BAL22983.1															
OG0024540			aza_BAL23009.1															
OG0024541			aza_BAL23054.1															
OG0024542			aza_BAL23206.1															
OG0024543			aza_BAL23227.1															
OG0024544			aza_BAL23228.1															
OG0024545			aza_BAL23236.1															
OG0024546			aza_BAL23240.1															
OG0024547			aza_BAL23241.1															
OG0024548			aza_BAL23242.1															
OG0024549			aza_BAL23246.1															
OG0024550			aza_BAL23445.1															
OG0024551			aza_BAL23460.1															
OG0024552			aza_BAL23463.1															
OG0024553			aza_BAL23464.1															
OG0024554			aza_BAL23465.1															
OG0024555			aza_BAL23469.1															
OG0024556			aza_BAL23470.1															
OG0024557			aza_BAL23471.1															
OG0024558			aza_BAL23472.1															
OG0024559			aza_BAL23474.1															
OG0024560			aza_BAL23475.1															
OG0024561			aza_BAL23476.1															
OG0024562			aza_BAL23478.1															
