Orthogroup	adv	ath	aza	azd	azi
OG0014086		ath_NP_566044.1			
OG0014087		ath_NP_566053.1			
OG0014088		ath_NP_566054.1			
OG0014089		ath_NP_566061.1			
OG0014090		ath_NP_566073.1			
OG0014091		ath_NP_566077.1			
OG0014092		ath_NP_566079.1			
OG0014093		ath_NP_566081.1			
OG0014094		ath_NP_566084.1			
OG0014095		ath_NP_566090.1			
OG0014096		ath_NP_566098.1			
OG0014097		ath_NP_566099.1			
OG0014098		ath_NP_566101.1			
OG0014099		ath_NP_566105.1			
OG0014100		ath_NP_566110.1			
OG0014101		ath_NP_566114.1			
OG0014102		ath_NP_566117.1			
OG0014103		ath_NP_566119.1			
OG0014104		ath_NP_566132.2			
OG0014105		ath_NP_566148.2			
OG0014106		ath_NP_566149.1			
OG0014107		ath_NP_566161.1			
OG0014108		ath_NP_566191.1			
OG0014109		ath_NP_566200.1			
OG0014110		ath_NP_566231.1			
OG0014111		ath_NP_566241.1			
OG0014112		ath_NP_566245.1			
OG0014113		ath_NP_566252.1			
OG0014114		ath_NP_566288.1			
OG0014115		ath_NP_566293.1			
OG0014116		ath_NP_566301.1			
OG0014117		ath_NP_566309.1			
OG0014118		ath_NP_566314.1			
OG0014119		ath_NP_566324.1			
OG0014120		ath_NP_566326.1			
OG0014121		ath_NP_566327.1			
OG0014122		ath_NP_566330.1			
OG0014123		ath_NP_566346.1			
OG0014124		ath_NP_566382.5			
OG0014125		ath_NP_566416.1			
OG0014126		ath_NP_566418.1			
OG0014127		ath_NP_566431.1			
OG0014128		ath_NP_566439.1			
OG0014129		ath_NP_566447.1			
OG0014130		ath_NP_566448.1			
OG0014131		ath_NP_566485.1			
OG0014132		ath_NP_566488.1			
OG0014133		ath_NP_566489.1			
OG0014134		ath_NP_566500.1			
OG0014135		ath_NP_566504.1			
OG0014136		ath_NP_566510.1			
OG0014137		ath_NP_566511.1			
OG0014138		ath_NP_566531.1			
OG0014139		ath_NP_566536.1			
OG0014140		ath_NP_566541.1			
OG0014141		ath_NP_566542.1			
OG0014142		ath_NP_566571.1			
OG0014143		ath_NP_566579.1			
OG0014144		ath_NP_566593.1			
OG0014145		ath_NP_566599.1			
OG0014146		ath_NP_566611.1			
OG0014147		ath_NP_566619.1			
OG0014148		ath_NP_566621.1			
OG0014149		ath_NP_566627.1			
OG0014150		ath_NP_566668.1			
OG0014151		ath_NP_566688.4			
OG0014152		ath_NP_566689.2			
OG0014153		ath_NP_566696.2			
OG0014154		ath_NP_566698.1			
OG0014155		ath_NP_566701.1			
OG0014156		ath_NP_566707.2			
OG0014157		ath_NP_566720.1			
OG0014158		ath_NP_566721.1			
OG0014159		ath_NP_566734.1			
OG0014160		ath_NP_566737.1			
OG0014161		ath_NP_566745.1			
OG0014162		ath_NP_566746.1			
OG0014163		ath_NP_566759.1			
OG0014164		ath_NP_566762.1			
OG0014165		ath_NP_566764.1			
OG0014166		ath_NP_566765.1			
OG0014167		ath_NP_566770.1			
OG0014168		ath_NP_566779.1			
OG0014169		ath_NP_566781.1			
OG0014170		ath_NP_566783.1			
OG0014171		ath_NP_566792.1			
OG0014172		ath_NP_566797.1			
OG0014173		ath_NP_566804.3			
OG0014174		ath_NP_566807.1			
OG0014175		ath_NP_566819.1			
OG0014176		ath_NP_566820.1			
OG0014177		ath_NP_566837.1			
OG0014178		ath_NP_566864.1			
OG0014179		ath_NP_566889.1			
OG0014180		ath_NP_566898.1			
OG0014181		ath_NP_566899.1			
OG0014182		ath_NP_566900.1			
OG0014183		ath_NP_566904.2			
OG0014184		ath_NP_566906.1			
OG0014185		ath_NP_566914.1			
OG0014186		ath_NP_566921.1			
OG0014187		ath_NP_566934.1			
OG0014188		ath_NP_566937.1			
OG0014189		ath_NP_566942.1			
OG0014190		ath_NP_566945.1			
OG0014191		ath_NP_566952.1			
OG0014192		ath_NP_566953.1			
OG0014193		ath_NP_566962.1			
OG0014194		ath_NP_566963.1			
OG0014195		ath_NP_566970.1			
OG0014196		ath_NP_566997.1			
OG0014197		ath_NP_567005.2			
OG0014198		ath_NP_567006.1			
OG0014199		ath_NP_567031.1			
OG0014200		ath_NP_567047.1			
OG0014201		ath_NP_567065.1			
OG0014202		ath_NP_567069.1			
OG0014203		ath_NP_567084.1			
OG0014204		ath_NP_567086.1			
OG0014205		ath_NP_567146.1			
OG0014206		ath_NP_567156.1			
OG0014207		ath_NP_567180.1			
OG0014208		ath_NP_567186.1			
OG0014209		ath_NP_567197.1			
OG0014210		ath_NP_567198.1			
OG0014211		ath_NP_567218.2			
OG0014212		ath_NP_567250.1			
OG0014213		ath_NP_567252.1			
OG0014214		ath_NP_567258.1			
OG0014215		ath_NP_567263.1			
OG0014216		ath_NP_567288.1			
OG0014217		ath_NP_567342.1			
OG0014218		ath_NP_567351.1			
OG0014219		ath_NP_567354.1			
OG0014220		ath_NP_567368.1			
OG0014221		ath_NP_567381.1			
OG0014222		ath_NP_567384.1			
OG0014223		ath_NP_567387.1			
OG0014224		ath_NP_567389.1			
OG0014225		ath_NP_567398.1			
OG0014226		ath_NP_567399.3			
OG0014227		ath_NP_567404.1			
OG0014228		ath_NP_567419.1			
OG0014229		ath_NP_567446.1			
OG0014230		ath_NP_567459.5			
OG0014231		ath_NP_567494.1			
OG0014232		ath_NP_567496.4			
OG0014233		ath_NP_567498.1			
OG0014234		ath_NP_567499.1			
OG0014235		ath_NP_567520.1			
OG0014236		ath_NP_567521.1			
OG0014237		ath_NP_567550.1			
OG0014238		ath_NP_567554.1			
OG0014239		ath_NP_567555.1			
OG0014240		ath_NP_567557.1			
OG0014241		ath_NP_567573.1			
OG0014242		ath_NP_567577.1			
OG0014243		ath_NP_567582.1			
OG0014244		ath_NP_567586.1			
OG0014245		ath_NP_567591.1			
OG0014246		ath_NP_567596.1			
OG0014247		ath_NP_567623.2			
OG0014248		ath_NP_567643.1			
OG0014249		ath_NP_567650.2			
OG0014250		ath_NP_567658.1			
OG0014251		ath_NP_567660.1			
OG0014252		ath_NP_567684.1			
OG0014253		ath_NP_567691.1			
OG0014254		ath_NP_567700.1			
OG0014255		ath_NP_567710.1			
OG0014256		ath_NP_567740.1			
OG0014257		ath_NP_567761.1			
OG0014258		ath_NP_567771.1			
OG0014259		ath_NP_567772.1			
OG0014260		ath_NP_567783.1			
OG0014261		ath_NP_567800.1			
OG0014262		ath_NP_567802.1			
OG0014263		ath_NP_567830.1			
OG0014264		ath_NP_567837.1			
OG0014265		ath_NP_567850.1			
OG0014266		ath_NP_567858.1			
OG0014267		ath_NP_567861.1			
OG0014268		ath_NP_567884.1			
OG0014269		ath_NP_567889.1			
OG0014270		ath_NP_567890.1			
OG0014271		ath_NP_567901.1			
OG0014272		ath_NP_567905.1			
OG0014273		ath_NP_567906.1			
OG0014274		ath_NP_567908.1			
OG0014275		ath_NP_567909.1			
OG0014276		ath_NP_567913.1			
OG0014277		ath_NP_567916.2			
OG0014278		ath_NP_567932.1			
OG0014279		ath_NP_567944.1			
OG0014280		ath_NP_567958.1			
OG0014281		ath_NP_567970.1			
OG0014282		ath_NP_567987.1			
OG0014283		ath_NP_567990.1			
OG0014284		ath_NP_567993.1			
OG0014285		ath_NP_567994.1			
OG0014286		ath_NP_568023.1			
OG0014287		ath_NP_568040.1			
OG0014288		ath_NP_568043.1			
OG0014289		ath_NP_568045.1			
OG0014290		ath_NP_568057.1			
OG0014291		ath_NP_568065.1			
OG0014292		ath_NP_568066.1			
OG0014293		ath_NP_568073.1			
OG0014294		ath_NP_568078.1			
OG0014295		ath_NP_568083.1			
OG0014296		ath_NP_568088.1			
OG0014297		ath_NP_568092.4			
OG0014298		ath_NP_568120.1			
OG0014299		ath_NP_568128.1			
OG0014300		ath_NP_568145.1			
OG0014301		ath_NP_568151.1			
OG0014302		ath_NP_568178.1			
OG0014303		ath_NP_568186.1			
OG0014304		ath_NP_568200.1			
OG0014305		ath_NP_568223.1			
OG0014306		ath_NP_568224.1			
OG0014307		ath_NP_568240.1			
OG0014308		ath_NP_568274.1			
OG0014309		ath_NP_568294.1			
OG0014310		ath_NP_568302.1			
OG0014311		ath_NP_568311.2			
OG0014312		ath_NP_568313.2			
OG0014313		ath_NP_568329.1			
OG0014314		ath_NP_568333.1			
OG0014315		ath_NP_568353.1			
OG0014316		ath_NP_568354.1			
OG0014317		ath_NP_568359.2			
OG0014318		ath_NP_568379.2			
OG0014319		ath_NP_568405.1			
OG0014320		ath_NP_568421.1			
OG0014321		ath_NP_568433.1			
OG0014322		ath_NP_568442.1			
OG0014323		ath_NP_568443.1			
OG0014324		ath_NP_568448.1			
OG0014325		ath_NP_568460.1			
OG0014326		ath_NP_568474.1			
OG0014327		ath_NP_568485.1			
OG0014328		ath_NP_568488.2			
OG0014329		ath_NP_568495.2			
OG0014330		ath_NP_568525.1			
OG0014331		ath_NP_568545.1			
OG0014332		ath_NP_568559.2			
OG0014333		ath_NP_568563.1			
OG0014334		ath_NP_568576.2			
OG0014335		ath_NP_568585.1			
OG0014336		ath_NP_568601.1			
OG0014337		ath_NP_568612.1			
OG0014338		ath_NP_568623.1			
OG0014339		ath_NP_568629.1			
OG0014340		ath_NP_568637.1			
OG0014341		ath_NP_568640.1			
OG0014342		ath_NP_568643.1			
OG0014343		ath_NP_568644.1			
OG0014344		ath_NP_568647.1			
OG0014345		ath_NP_568653.1			
OG0014346		ath_NP_568656.1			
OG0014347		ath_NP_568665.1			
OG0014348		ath_NP_568669.1			
OG0014349		ath_NP_568681.1			
OG0014350		ath_NP_568684.1			
OG0014351		ath_NP_568689.1			
OG0014352		ath_NP_568697.1			
OG0014353		ath_NP_568709.1			
OG0014354		ath_NP_568711.1			
OG0014355		ath_NP_568714.4			
OG0014356		ath_NP_568719.1			
OG0014357		ath_NP_568726.1			
OG0014358		ath_NP_568737.1			
OG0014359		ath_NP_568748.1			
OG0014360		ath_NP_568750.1			
OG0014361		ath_NP_568758.1			
OG0014362		ath_NP_568761.1			
OG0014363		ath_NP_568764.1			
OG0014364		ath_NP_568766.1			
OG0014365		ath_NP_568767.2			
OG0014366		ath_NP_568775.1			
OG0014367		ath_NP_568779.1			
OG0014368		ath_NP_568780.1			
OG0014369		ath_NP_568783.1			
OG0014370		ath_NP_568784.1			
OG0014371		ath_NP_568787.1			
OG0014372		ath_NP_568790.1			
OG0014373		ath_NP_568796.1			
OG0014374		ath_NP_568799.1			
OG0014375		ath_NP_568802.1			
OG0014376		ath_NP_568813.1			
OG0014377		ath_NP_568814.2			
OG0014378		ath_NP_568825.1			
OG0014379		ath_NP_568828.1			
OG0014380		ath_NP_568833.1			
OG0014381		ath_NP_568854.1			
OG0014382		ath_NP_568856.1			
OG0014383		ath_NP_568875.2			
OG0014384		ath_NP_568880.1			
OG0014385		ath_NP_568892.1			
OG0014386		ath_NP_568900.1			
OG0014387		ath_NP_568922.1			
OG0014388		ath_NP_568925.1			
OG0014389		ath_NP_568936.1			
OG0014390		ath_NP_568938.1			
OG0014391		ath_NP_568942.1			
OG0014392		ath_NP_568947.1			
OG0014393		ath_NP_568955.1			
OG0014394		ath_NP_568958.1			
OG0014395		ath_NP_568965.1			
OG0014396		ath_NP_568966.1			
OG0014397		ath_NP_568970.2			
OG0014398		ath_NP_568986.1			
OG0014399		ath_NP_568999.1			
OG0014400		ath_NP_569002.1			
OG0014401		ath_NP_569003.1			
OG0014402		ath_NP_569009.1			
OG0014403		ath_NP_569010.1			
OG0014404		ath_NP_569016.1			
OG0014405		ath_NP_569028.1			
OG0014406		ath_NP_569038.1			
OG0014407		ath_NP_569039.1			
OG0014408		ath_NP_569043.1			
OG0014409		ath_NP_569049.1			
OG0014410		ath_NP_671781.1			
OG0014411		ath_NP_671783.1			
OG0014412		ath_NP_671785.1			
OG0014413		ath_NP_671795.1			
OG0014414		ath_NP_671802.2			
OG0014415		ath_NP_671805.1			
OG0014416		ath_NP_671806.1			
OG0014417		ath_NP_671808.1			
OG0014418		ath_NP_671824.1			
OG0014419		ath_NP_671829.1			
OG0014420		ath_NP_671830.1			
OG0014421		ath_NP_671835.1			
OG0014422		ath_NP_671840.1			
OG0014423		ath_NP_671841.1			
OG0014424		ath_NP_671842.1			
OG0014425		ath_NP_671852.2			
OG0014426		ath_NP_671855.1			
OG0014427		ath_NP_680098.1			
OG0014428		ath_NP_680104.1			
OG0014429		ath_NP_680126.1			
OG0014430		ath_NP_680157.1			
OG0014431		ath_NP_680159.1			
OG0014432		ath_NP_680162.1			
OG0014433		ath_NP_680167.1			
OG0014434		ath_NP_680177.2			
OG0014435		ath_NP_680179.2			
OG0014436		ath_NP_680196.1			
OG0014437		ath_NP_680198.1			
OG0014438		ath_NP_680211.1			
OG0014439		ath_NP_680220.1			
OG0014440		ath_NP_680226.1			
OG0014441		ath_NP_680232.1			
OG0014442		ath_NP_680235.1			
OG0014443		ath_NP_680253.1			
OG0014444		ath_NP_680265.1			
OG0014445		ath_NP_680311.1			
OG0014446		ath_NP_680370.1			
OG0014447		ath_NP_680379.1			
OG0014448		ath_NP_680381.1			
OG0014449		ath_NP_680397.1			
OG0014450		ath_NP_680435.1			
OG0014451		ath_NP_680438.1			
OG0014452		ath_NP_680439.1			
OG0014453		ath_NP_680452.1			
OG0014454		ath_NP_680472.1			
OG0014455		ath_NP_680554.1			
OG0014456		ath_NP_680556.1			
OG0014457		ath_NP_680559.2			
OG0014458		ath_NP_680562.1			
OG0014459		ath_NP_680567.1			
OG0014460		ath_NP_680592.1			
OG0014461		ath_NP_680606.1			
OG0014462		ath_NP_680610.1			
OG0014463		ath_NP_680611.1			
OG0014464		ath_NP_680631.1			
OG0014465		ath_NP_680638.2			
OG0014466		ath_NP_680642.1			
OG0014467		ath_NP_680659.1			
OG0014468		ath_NP_680678.1			
OG0014469		ath_NP_680684.1			
OG0014470		ath_NP_680688.1			
OG0014471		ath_NP_680710.1			
OG0014472		ath_NP_680718.1			
OG0014473		ath_NP_680733.1			
OG0014474		ath_NP_680737.2			
OG0014475		ath_NP_680763.2			
OG0014476		ath_NP_680772.1			
OG0014477		ath_NP_683274.1			
OG0014478		ath_NP_683275.2			
OG0014479		ath_NP_683300.2			
OG0014480		ath_NP_683309.1			
OG0014481		ath_NP_683310.1			
OG0014482		ath_NP_683312.2			
OG0014483		ath_NP_683318.1			
OG0014484		ath_NP_683320.1			
OG0014485		ath_NP_683332.1			
OG0014486		ath_NP_683335.2			
OG0014487		ath_NP_683342.2			
OG0014488		ath_NP_683344.1			
OG0014489		ath_NP_683352.1			
OG0014490		ath_NP_683355.1			
OG0014491		ath_NP_683373.1			
OG0014492		ath_NP_683420.3			
OG0014493		ath_NP_683426.1			
OG0014494		ath_NP_683438.1			
OG0014495		ath_NP_683451.1			
OG0014496		ath_NP_683453.1			
OG0014497		ath_NP_683461.1			
OG0014498		ath_NP_683463.1			
OG0014499		ath_NP_683469.1			
OG0014500		ath_NP_683472.1			
OG0014501		ath_NP_683474.1			
OG0014502		ath_NP_683481.1			
OG0014503		ath_NP_683482.1			
OG0014504		ath_NP_683483.1			
OG0014505		ath_NP_683484.1			
OG0014506		ath_NP_683489.1			
OG0014507		ath_NP_683492.1			
OG0014508		ath_NP_683496.2			
OG0014509		ath_NP_683534.2			
OG0014510		ath_NP_683545.2			
OG0014511		ath_NP_683562.1			
OG0014512		ath_NP_683573.1			
OG0014513		ath_NP_683574.1			
OG0014514		ath_NP_683579.1			
OG0014515		ath_NP_683585.1			
OG0014516		ath_NP_683589.1			
OG0014517		ath_NP_683594.1			
OG0014518		ath_NP_683595.1			
OG0014519		ath_NP_683597.1			
OG0014520		ath_NP_683605.1			
OG0014521		ath_NP_683607.1			
OG0014522		ath_NP_683610.1			
OG0014523		ath_NP_683623.1			
OG0014524		ath_NP_683632.1			
OG0014525		ath_NP_683659.1			
OG0014526		ath_NP_683668.1			
OG0014527		ath_NP_849284.1			
OG0014528		ath_NP_849288.1			
OG0014529		ath_NP_849311.1			
OG0014530		ath_NP_849312.1			
OG0014531		ath_NP_849320.1			
OG0014532		ath_NP_849341.1			
OG0014533		ath_NP_849345.1			
OG0014534		ath_NP_849348.1			
OG0014535		ath_NP_849392.4			
OG0014536		ath_NP_849452.1			
OG0014537		ath_NP_849518.1			
OG0014538		ath_NP_849585.1			
OG0014539		ath_NP_849669.1			
OG0014540		ath_NP_849704.1			
OG0014541		ath_NP_849804.1			
OG0014542		ath_NP_849838.1			
OG0014543		ath_NP_849846.1			
OG0014544		ath_NP_849864.1			
OG0014545		ath_NP_849877.1			
OG0014546		ath_NP_849948.1			
OG0014547		ath_NP_849966.2			
OG0014548		ath_NP_849968.1			
OG0014549		ath_NP_850043.2			
OG0014550		ath_NP_850047.1			
OG0014551		ath_NP_850052.1			
OG0014552		ath_NP_850062.1			
OG0014553		ath_NP_850088.1			
OG0014554		ath_NP_850089.1			
OG0014555		ath_NP_850105.1			
OG0014556		ath_NP_850123.1			
OG0014557		ath_NP_850129.1			
OG0014558		ath_NP_850156.1			
OG0014559		ath_NP_850164.1			
OG0014560		ath_NP_850176.1			
OG0014561		ath_NP_850204.2			
OG0014562		ath_NP_850223.2			
OG0014563		ath_NP_850245.2			
OG0014564		ath_NP_850261.2			
OG0014565		ath_NP_850276.1			
OG0014566		ath_NP_850297.1			
OG0014567		ath_NP_850317.1			
OG0014568		ath_NP_850328.1			
OG0014569		ath_NP_850348.1			
OG0014570		ath_NP_850375.1			
OG0014571		ath_NP_850380.1			
OG0014572		ath_NP_850429.1			
OG0014573		ath_NP_850432.1			
OG0014574		ath_NP_850535.1			
OG0014575		ath_NP_850546.1			
OG0014576		ath_NP_850550.1			
OG0014577		ath_NP_850577.1			
OG0014578		ath_NP_850624.1			
OG0014579		ath_NP_850627.1			
OG0014580		ath_NP_850646.1			
OG0014581		ath_NP_850675.1			
OG0014582		ath_NP_850683.1			
OG0014583		ath_NP_850738.1			
OG0014584		ath_NP_850758.1			
OG0014585		ath_NP_850827.1			
OG0014586		ath_NP_850858.1			
OG0014587		ath_NP_850874.1			
OG0014588		ath_NP_850925.1			
OG0014589		ath_NP_850928.1			
OG0014590		ath_NP_851080.1			
OG0014591		ath_NP_851081.1			
OG0014592		ath_NP_851214.1			
OG0014593		ath_NP_973437.1			
OG0014594		ath_NP_973438.1			
OG0014595		ath_NP_973440.1			
OG0014596		ath_NP_973441.1			
OG0014597		ath_NP_973448.1			
OG0014598		ath_NP_973457.1			
OG0014599		ath_NP_973508.1			
OG0014600		ath_NP_973515.1			
OG0014601		ath_NP_973554.1			
OG0014602		ath_NP_973566.1			
OG0014603		ath_NP_973573.1			
OG0014604		ath_NP_973581.1			
OG0014605		ath_NP_973614.1			
OG0014606		ath_NP_973644.1			
OG0014607		ath_NP_973671.1			
OG0014608		ath_NP_973750.1			
OG0014609		ath_NP_973760.1			
OG0014610		ath_NP_973779.1			
OG0014611		ath_NP_973789.1			
OG0014612		ath_NP_973814.1			
OG0014613		ath_NP_973866.1			
OG0014614		ath_NP_973867.3			
OG0014615		ath_NP_973973.1			
OG0014616		ath_NP_973990.1			
OG0014617		ath_NP_973991.1			
OG0014618		ath_NP_974010.3			
OG0014619		ath_NP_974035.2			
OG0014620		ath_NP_974039.1			
OG0014621		ath_NP_974040.1			
OG0014622		ath_NP_974081.1			
OG0014623		ath_NP_974132.1			
OG0014624		ath_NP_974159.1			
OG0014625		ath_NP_974233.2			
OG0014626		ath_NP_974247.1			
OG0014627		ath_NP_974307.1			
OG0014628		ath_NP_974353.1			
OG0014629		ath_NP_974380.1			
OG0014630		ath_NP_974401.1			
OG0014631		ath_NP_974434.2			
OG0014632		ath_NP_974512.1			
OG0014633		ath_NP_974606.1			
OG0014634		ath_NP_974688.1			
OG0014635		ath_NP_974693.1			
OG0014636		ath_NP_974727.1			
OG0014637		ath_NP_974752.1			
OG0014638		ath_NP_974814.1			
OG0014639		ath_NP_974818.1			
OG0014640		ath_NP_974871.1			
OG0014641		ath_NP_974874.1			
OG0014642		ath_NP_974881.1			
OG0014643		ath_NP_974890.1			
OG0014644		ath_NP_974938.1			
OG0014645		ath_NP_974958.1			
OG0014646		ath_YP_009472099.2			
OG0014647		ath_YP_009472100.2			
OG0014648		ath_YP_009472101.2			
OG0014649		ath_YP_009472115.2			
OG0014650		ath_YP_009472126.2			
OG0014651		ath_YP_009472129.2			
OG0014652			aza_BAL22356.1		
OG0014653			aza_BAL22357.1		
OG0014654			aza_BAL22360.1		
OG0014655			aza_BAL22362.1		
OG0014656			aza_BAL22364.1		
OG0014657			aza_BAL22373.1		
OG0014658			aza_BAL22378.1		
OG0014659			aza_BAL22428.1		
OG0014660			aza_BAL22430.1		
OG0014661			aza_BAL22438.1		
OG0014662			aza_BAL22448.1		
OG0014663			aza_BAL22497.1		
OG0014664			aza_BAL22500.1		
OG0014665			aza_BAL22507.1		
OG0014666			aza_BAL22508.1		
OG0014667			aza_BAL22516.1		
OG0014668			aza_BAL22520.1		
OG0014669			aza_BAL22523.1		
OG0014670			aza_BAL22536.1		
OG0014671			aza_BAL22543.1		
OG0014672			aza_BAL22546.1		
OG0014673			aza_BAL22552.1		
OG0014674			aza_BAL22553.1		
OG0014675			aza_BAL22554.1		
OG0014676			aza_BAL22557.1		
OG0014677			aza_BAL22560.1		
OG0014678			aza_BAL22580.1		
OG0014679			aza_BAL22581.1		
OG0014680			aza_BAL22586.1		
OG0014681			aza_BAL22587.1		
OG0014682			aza_BAL22588.1		
OG0014683			aza_BAL22589.1		
OG0014684			aza_BAL22593.1		
OG0014685			aza_BAL22597.1		
OG0014686			aza_BAL22598.1		
OG0014687			aza_BAL22601.1		
OG0014688			aza_BAL22609.1		
OG0014689			aza_BAL22618.1		
OG0014690			aza_BAL22619.1		
OG0014691			aza_BAL22620.1		
OG0014692			aza_BAL22621.1		
OG0014693			aza_BAL22622.1		
OG0014694			aza_BAL22625.1		
OG0014695			aza_BAL22681.1		
OG0014696			aza_BAL22691.1		
OG0014697			aza_BAL22746.1		
OG0014698			aza_BAL22748.1		
OG0014699			aza_BAL22772.1		
OG0014700			aza_BAL22792.1		
OG0014701			aza_BAL22793.1		
OG0014702			aza_BAL22794.1		
OG0014703			aza_BAL22809.1		
OG0014704			aza_BAL22845.1		
OG0014705			aza_BAL22847.1		
OG0014706			aza_BAL22856.1		
OG0014707			aza_BAL22897.1		
OG0014708			aza_BAL22906.1		
OG0014709			aza_BAL22918.1		
OG0014710			aza_BAL22922.1		
OG0014711			aza_BAL22923.1		
OG0014712			aza_BAL22942.1		
OG0014713			aza_BAL22944.1		
OG0014714			aza_BAL22983.1		
OG0014715			aza_BAL23009.1		
OG0014716			aza_BAL23052.1		
OG0014717			aza_BAL23053.1		
OG0014718			aza_BAL23054.1		
OG0014719			aza_BAL23056.1		
OG0014720			aza_BAL23115.1		
OG0014721			aza_BAL23206.1		
OG0014722			aza_BAL23227.1		
OG0014723			aza_BAL23228.1		
OG0014724			aza_BAL23229.1		
OG0014725			aza_BAL23232.1		
OG0014726			aza_BAL23236.1		
OG0014727			aza_BAL23237.1		
OG0014728			aza_BAL23238.1		
OG0014729			aza_BAL23240.1		
OG0014730			aza_BAL23241.1		
OG0014731			aza_BAL23242.1		
OG0014732			aza_BAL23245.1		
OG0014733			aza_BAL23246.1		
OG0014734			aza_BAL23247.1		
OG0014735			aza_BAL23357.1		
OG0014736			aza_BAL23359.1		
OG0014737			aza_BAL23445.1		
OG0014738			aza_BAL23460.1		
OG0014739			aza_BAL23462.1		
OG0014740			aza_BAL23463.1		
OG0014741			aza_BAL23464.1		
OG0014742			aza_BAL23465.1		
OG0014743			aza_BAL23469.1		
OG0014744			aza_BAL23470.1		
OG0014745			aza_BAL23472.1		
OG0014746			aza_BAL23474.1		
OG0014747			aza_BAL23475.1		
OG0014748			aza_BAL23476.1		
OG0014749			aza_BAL23478.1		
OG0014750			aza_BAL23480.1		
OG0014751			aza_BAL23481.1		
OG0014752			aza_BAL23485.1		
OG0014753			aza_BAL23486.1		
OG0014754			aza_BAL23487.1		
OG0014755			aza_BAL23488.1		
OG0014756			aza_BAL23489.1		
OG0014757			aza_BAL23490.1		
OG0014758			aza_BAL23492.1		
OG0014759			aza_BAL23493.1		
OG0014760			aza_BAL23494.1		
OG0014761			aza_BAL23495.1		
OG0014762			aza_BAL23497.1		
OG0014763			aza_BAL23503.1		
OG0014764			aza_BAL23504.1		
OG0014765			aza_BAL23505.1		
OG0014766			aza_BAL23506.1		
OG0014767			aza_BAL23507.1		
OG0014768			aza_BAL23508.1		
OG0014769			aza_BAL23509.1		
OG0014770			aza_BAL23510.1		
OG0014771			aza_BAL23511.1		
OG0014772			aza_BAL23512.1		
OG0014773			aza_BAL23514.1		
OG0014774			aza_BAL23581.1		
OG0014775			aza_BAL23582.1		
OG0014776			aza_BAL23583.1		
OG0014777			aza_BAL23585.1		
OG0014778			aza_BAL23597.1		
OG0014779			aza_BAL23657.1		
OG0014780			aza_BAL23659.1		
OG0014781			aza_BAL23660.1		
OG0014782			aza_BAL23661.1		
OG0014783			aza_BAL23662.1		
OG0014784			aza_BAL23664.1		
OG0014785			aza_BAL23666.1		
OG0014786			aza_BAL23668.1		
OG0014787			aza_BAL23670.1		
OG0014788			aza_BAL23672.1		
OG0014789			aza_BAL23674.1		
OG0014790			aza_BAL23675.1		
OG0014791			aza_BAL23676.1		
OG0014792			aza_BAL23677.1		
OG0014793			aza_BAL23680.1		
OG0014794			aza_BAL23683.1		
OG0014795			aza_BAL23684.1		
OG0014796			aza_BAL23687.1		
OG0014797			aza_BAL23689.1		
OG0014798			aza_BAL23690.1		
OG0014799			aza_BAL23691.1		
OG0014800			aza_BAL23692.1		
OG0014801			aza_BAL23693.1		
OG0014802			aza_BAL23694.1		
OG0014803			aza_BAL23695.1		
OG0014804			aza_BAL23696.1		
OG0014805			aza_BAL23697.1		
OG0014806			aza_BAL23699.1		
OG0014807			aza_BAL23701.1		
OG0014808			aza_BAL23702.1		
OG0014809			aza_BAL23703.1		
OG0014810			aza_BAL23705.1		
OG0014811			aza_BAL23706.1		
OG0014812			aza_BAL23707.1		
OG0014813			aza_BAL23708.1		
OG0014814			aza_BAL23709.1		
OG0014815			aza_BAL23710.1		
OG0014816			aza_BAL23712.1		
OG0014817			aza_BAL23713.1		
OG0014818			aza_BAL23714.1		
OG0014819			aza_BAL23715.1		
OG0014820			aza_BAL23716.1		
OG0014821			aza_BAL23719.1		
OG0014822			aza_BAL23720.1		
OG0014823			aza_BAL23721.1		
OG0014824			aza_BAL23723.1		
OG0014825			aza_BAL23726.1		
OG0014826			aza_BAL23728.1		
OG0014827			aza_BAL23731.1		
OG0014828			aza_BAL23732.1		
OG0014829			aza_BAL23736.1		
OG0014830			aza_BAL23737.1		
OG0014831			aza_BAL23738.1		
OG0014832			aza_BAL23753.1		
OG0014833			aza_BAL23754.1		
OG0014834			aza_BAL23757.1		
OG0014835			aza_BAL23785.1		
OG0014836			aza_BAL23810.1		
OG0014837			aza_BAL23813.1		
OG0014838			aza_BAL23815.1		
OG0014839			aza_BAL23816.1		
OG0014840			aza_BAL23817.1		
OG0014841			aza_BAL23818.1		
OG0014842			aza_BAL23821.1		
OG0014843			aza_BAL23822.1		
OG0014844			aza_BAL23823.1		
OG0014845			aza_BAL23834.1		
OG0014846			aza_BAL23835.1		
OG0014847			aza_BAL23849.1		
OG0014848			aza_BAL23855.1		
OG0014849			aza_BAL23866.1		
OG0014850			aza_BAL23905.1		
OG0014851			aza_BAL23906.1		
OG0014852			aza_BAL23907.1		
OG0014853			aza_BAL23908.1		
OG0014854			aza_BAL23910.1		
OG0014855			aza_BAL23913.1		
OG0014856			aza_BAL23915.1		
OG0014857			aza_BAL23920.1		
OG0014858			aza_BAL23941.1		
OG0014859			aza_BAL23971.1		
OG0014860			aza_BAL23996.1		
OG0014861			aza_BAL24001.1		
